Worker_ID,Age,Gender,Education_Level,Gig_Platform,Monthly_Income,Hours_Per_Week,Job_Satisfaction,Mental_Health_Score,Workplace_Support,Job_Security,Career_Growth_Opportunities,Is_Primary_Income_Source,Impact_on_FTE
14070,27,Female,Undergraduate,Freelancer,27528,42,4,2.339768127213009,4,4,3,1,1
14071,43,Male,High School,Upwork,30862,50,3,2.63765166454563,2,3,3,1,0
14072,40,Male,Diploma,Freelancer,20336,53,3,3.4489932968298667,2,2,3,1,0
14073,27,Male,Postgraduate,Amazon Flex,22452,24,2,2.0803949661705996,2,3,1,0,0
14074,48,Male,Diploma,Uber,22895,50,3,2.352876188252944,2,3,2,1,0
14075,38,Male,Diploma,Uber,36087,35,2,1.6117028718131194,3,3,3,1,0
14076,31,Female,Postgraduate,Uber,40355,32,3,3.407606915273312,2,2,2,1,0
14077,37,Female,High School,Amazon Flex,39662,35,4,4.135324403763753,4,4,3,0,1
14078,23,Female,Diploma,Uber,24037,51,2,3.444438251633194,3,3,3,0,0
14079,49,Female,Undergraduate,Uber,46886,22,4,2.2715912398880582,4,3,4,1,1
14080,23,Female,Diploma,Uber,34073,46,4,1.9900314024110917,4,4,4,0,1
14081,35,Male,Diploma,Upwork,19331,22,3,3.6784471482747447,3,4,3,0,1
14082,32,Male,Undergraduate,Swiggy,29407,45,2,1.80547807386439,2,3,2,0,0
14083,48,Male,Undergraduate,Uber,41626,29,3,4.458757690720374,4,3,3,1,1
14084,47,Female,High School,Uber,38332,31,2,3.713745175875527,3,3,3,0,0
14085,23,Female,High School,Upwork,41840,27,3,2.5542276086730245,2,2,2,0,0
14086,33,Female,Undergraduate,Amazon Flex,12018,43,3,2.3648280587451915,3,2,2,1,0
14087,41,Male,Postgraduate,Freelancer,40441,48,3,3.0547163267150124,3,4,3,1,1
14088,34,Female,High School,Uber,34470,41,3,0.7636078623804672,2,3,2,0,0
14089,42,Male,Diploma,Freelancer,30177,39,4,3.7676272738058674,4,3,3,1,1
14090,35,Male,Undergraduate,Amazon Flex,28373,34,4,1.7162917396617816,2,3,2,1,0
14091,48,Female,High School,Uber,36999,49,4,4.3129269188175625,3,3,3,1,1
14092,45,Female,Undergraduate,Upwork,30655,29,2,1.1287801763458816,3,2,2,1,0
14093,42,Male,Postgraduate,Freelancer,25288,53,3,3.8926873231518737,2,2,2,0,0
14094,49,Female,Postgraduate,Upwork,28538,49,2,1.5037422238682912,2,3,2,0,0
14095,30,Male,High School,Freelancer,30809,24,3,2.2446335524406233,4,3,3,1,1
14096,33,Female,Diploma,Uber,31230,54,2,1.2743610963022436,2,2,2,1,0
14097,39,Female,Postgraduate,Swiggy,44050,47,3,4.27146771708307,3,3,3,0,0
14098,40,Male,High School,Swiggy,30444,40,4,2.82707118229627,4,4,4,0,1
14099,42,Male,Postgraduate,Upwork,35972,24,3,2.7043867294632093,3,3,4,1,1
14100,36,Male,High School,Amazon Flex,23401,44,4,2.179645675923913,3,4,3,1,1
14101,37,Female,High School,Uber,30679,51,3,2.217195571982785,3,3,3,1,1
14102,40,Male,Postgraduate,Uber,39682,28,3,3.8627571526465565,3,4,4,0,1
14103,35,Female,Undergraduate,Freelancer,34896,44,3,1.1860687554590812,2,3,3,1,0
14104,24,Female,Undergraduate,Upwork,38790,27,3,3.202998785553894,4,3,3,1,1
14105,26,Male,High School,Upwork,28511,35,3,4.0688565040787825,3,3,3,0,1
14106,47,Female,Undergraduate,Upwork,32496,52,4,4.756960084839761,3,3,4,0,1
14107,43,Female,Postgraduate,Freelancer,27202,31,3,2.8180898285878104,3,3,3,0,0
14108,43,Female,Postgraduate,Swiggy,26356,23,3,5.050716599984092,4,3,4,0,1
14109,32,Female,Undergraduate,Upwork,29424,43,3,2.2778708832457344,3,4,2,0,0
14110,33,Other,Diploma,Swiggy,33996,43,4,0.5400027745531046,4,4,4,0,1
14111,37,Male,High School,Freelancer,33625,44,2,1.5972294270135485,3,2,2,1,0
14112,30,Female,Diploma,Amazon Flex,32863,43,4,6.843696850783653,4,3,4,1,1
14113,39,Male,High School,Freelancer,19082,24,3,4.477800549337164,3,4,3,0,1
14114,41,Male,Diploma,Uber,29545,36,3,6.117210674386357,3,4,3,0,1
14115,31,Female,Postgraduate,Swiggy,25250,32,4,4.360082525595395,4,2,3,0,1
14116,39,Male,Postgraduate,Uber,22546,33,2,2.271978733628386,2,3,3,0,0
14117,44,Male,Postgraduate,Swiggy,36980,28,3,1.097129356681061,3,3,3,1,0
14118,49,Female,Postgraduate,Swiggy,28949,42,3,3.69036979029187,3,3,2,0,0
14119,46,Female,Diploma,Swiggy,27050,31,2,4.4047592611816775,2,2,2,0,0
14120,27,Female,Postgraduate,Freelancer,30056,41,4,2.8738234567707277,3,4,3,1,1
14121,40,Male,High School,Upwork,29650,23,3,1.105154718198009,2,3,2,1,0
14122,40,Female,High School,Uber,31705,22,3,3.315539863006731,3,4,3,1,1
14123,35,Male,Diploma,Freelancer,39645,23,3,1.4178591568241399,2,3,2,1,0
14124,36,Female,Postgraduate,Upwork,38412,54,2,4.781825231186494,2,2,3,1,0
14125,23,Female,High School,Uber,36419,22,4,2.1661417268312615,4,3,4,1,1
14126,41,Male,High School,Freelancer,30513,24,2,1.444163581987978,2,2,2,0,0
14127,28,Male,High School,Freelancer,21423,24,3,3.7886358589428535,3,3,3,1,1
14128,26,Male,Undergraduate,Freelancer,32470,40,2,2.3960788999508895,2,3,3,1,0
14129,48,Male,Undergraduate,Uber,29626,31,4,4.7645699387428015,3,3,4,1,1
14130,46,Male,High School,Freelancer,36217,30,2,4.671192251894338,2,3,3,0,0
14131,33,Female,Diploma,Amazon Flex,38936,31,3,2.1917951607893302,4,3,3,0,1
14132,38,Male,High School,Amazon Flex,28592,49,4,4.094685441559556,4,4,4,0,1
14133,30,Other,Diploma,Swiggy,32027,41,4,3.216903761128917,3,3,3,1,1
14134,41,Female,Undergraduate,Amazon Flex,33265,26,2,0.8356975740213388,2,3,3,1,0
14135,37,Male,High School,Freelancer,38849,37,3,4.0553017156847035,4,3,3,1,1
14136,26,Male,Diploma,Uber,40165,45,3,3.4874055951353817,2,1,3,0,0
14137,22,Male,Postgraduate,Uber,18757,54,3,1.6289999029492124,3,3,3,1,0
14138,36,Male,Diploma,Uber,37782,46,3,3.2736320063735067,4,3,3,1,1
14139,26,Male,Undergraduate,Freelancer,29608,43,4,1.5773713536501857,3,3,3,1,1
14140,36,Male,Diploma,Swiggy,28138,27,2,1.6618676798173064,3,2,3,1,0
14141,24,Female,Undergraduate,Amazon Flex,28312,33,2,2.2119487514907643,2,2,3,1,0
14142,39,Female,Postgraduate,Swiggy,20103,38,2,2.618915212772892,2,2,2,1,0
14143,30,Male,Diploma,Swiggy,19089,33,4,3.345960929387233,4,3,4,1,1
14144,22,Other,High School,Upwork,37006,51,3,3.724021280340713,2,3,4,0,1
14145,22,Female,High School,Freelancer,21167,38,4,1.0353940632354475,3,2,3,0,0
14146,39,Male,Postgraduate,Swiggy,29321,24,4,4.62128897401981,3,4,4,1,1
14147,46,Female,Undergraduate,Amazon Flex,29778,35,3,2.6226279739024085,2,3,2,0,0
14148,37,Female,Undergraduate,Uber,17972,26,3,2.615730607422526,2,3,2,1,0
14149,36,Female,Postgraduate,Upwork,27760,30,3,1.8884955818249713,4,3,3,0,1
14150,35,Male,Undergraduate,Swiggy,38789,30,3,2.0486918604559623,3,3,3,0,1
14151,46,Female,Postgraduate,Amazon Flex,30897,41,3,2.264339407082087,2,2,2,1,0
14152,43,Female,Postgraduate,Freelancer,20827,54,3,2.477579313609219,3,2,3,0,0
14153,30,Female,Diploma,Amazon Flex,34688,29,2,2.5833422361501737,2,2,3,0,0
14154,31,Male,Undergraduate,Freelancer,36631,37,3,3.135351777010134,2,2,2,1,0
14155,26,Male,High School,Uber,33651,51,2,1.6893915638814987,3,2,2,0,0
14156,42,Female,High School,Freelancer,26184,29,2,3.425707889646469,3,3,3,0,0
14157,46,Other,High School,Freelancer,19917,26,4,4.867773637810111,3,3,4,1,1
14158,31,Female,High School,Freelancer,35408,38,3,4.716142182432023,3,4,3,1,1
14159,41,Female,High School,Amazon Flex,20181,48,4,3.9477229501305087,3,4,3,0,1
14160,43,Male,High School,Amazon Flex,29434,42,3,3.2090014091408587,4,4,4,1,1
14161,25,Male,High School,Uber,35082,40,2,2.159118224968649,3,2,2,1,0
14162,42,Female,Undergraduate,Upwork,33831,35,3,0.8798453173875957,3,4,4,0,1
14163,39,Female,Postgraduate,Amazon Flex,35940,49,2,2.9172004473575965,4,3,4,1,1
14164,29,Female,High School,Upwork,31141,39,3,1.6826845571086166,3,3,2,1,0
14165,40,Female,High School,Uber,40504,31,4,3.04132412612518,3,4,4,1,1
14166,36,Female,Diploma,Swiggy,31464,51,3,2.8977376578636505,3,3,3,0,1
14167,27,Male,High School,Upwork,29983,26,4,3.24044616672068,4,4,4,1,1
14168,29,Female,Diploma,Amazon Flex,31580,34,3,3.4274589810647242,4,3,2,0,1
14169,28,Male,High School,Upwork,35011,48,4,2.7423169480703105,4,4,3,0,1
14170,45,Female,Undergraduate,Uber,40619,33,3,3.570885507761732,4,4,4,0,1
14171,38,Male,Postgraduate,Amazon Flex,26479,46,4,3.7120378003729884,4,3,3,1,1
14172,25,Female,Diploma,Uber,29262,37,3,4.491190285974616,4,3,3,1,1
14173,44,Male,Postgraduate,Upwork,43649,38,3,3.4703343407491842,3,4,3,1,1
14174,34,Female,Postgraduate,Uber,42348,34,2,1.9555118335074295,2,3,3,0,0
14175,31,Female,Postgraduate,Upwork,22878,35,4,2.5746778406690134,3,3,3,1,1
14176,23,Male,Postgraduate,Upwork,26278,53,3,4.406236595112891,3,3,3,1,0
14177,35,Female,High School,Uber,34214,22,4,4.253535466547266,3,3,4,1,1
14178,26,Female,High School,Upwork,36001,39,3,3.282777010804214,3,3,3,1,1
14179,45,Female,High School,Amazon Flex,34347,32,3,2.745338200016095,2,2,2,0,0
14180,48,Female,Diploma,Freelancer,40883,34,2,2.7938517228475606,2,3,3,0,0
14181,22,Male,Undergraduate,Swiggy,31003,28,3,1.0859881029250409,2,2,2,1,0
14182,34,Male,Undergraduate,Freelancer,42425,45,2,4.761676494637257,3,2,2,1,0
14183,40,Female,Undergraduate,Uber,39555,54,3,3.7947684727782494,3,3,3,1,0
14184,33,Other,Undergraduate,Uber,33448,23,2,1.4126711881320908,3,2,3,1,0
14185,44,Female,Undergraduate,Swiggy,27116,46,2,1.522199082707442,3,3,2,1,0
14186,34,Female,High School,Uber,33102,21,2,-0.3361510224574342,2,3,3,0,0
14187,38,Male,Undergraduate,Swiggy,31304,47,2,1.44132213388026,2,3,3,1,0
14188,44,Male,High School,Upwork,26295,44,3,3.3875774764342115,3,3,3,0,0
14189,38,Female,High School,Swiggy,22643,21,3,3.425551350057265,4,4,4,0,1
14190,40,Male,Postgraduate,Freelancer,39239,20,2,2.391055930765347,3,1,2,1,0
14191,42,Female,High School,Amazon Flex,36623,44,3,1.327092502338712,2,2,2,1,0
14192,43,Female,Undergraduate,Uber,27098,34,4,3.535051009851217,3,4,3,1,1
14193,49,Female,High School,Freelancer,38895,41,3,4.680154992616755,2,3,3,1,1
14194,25,Female,Diploma,Amazon Flex,26368,37,3,2.3040860218139176,3,4,3,0,1
14195,40,Female,Postgraduate,Upwork,28579,45,3,2.6674994312951905,3,4,3,1,1
14196,41,Female,Postgraduate,Upwork,37155,51,3,1.9257396823326487,2,3,2,0,0
14197,29,Male,Postgraduate,Uber,38527,38,3,2.5023083676213216,2,3,3,0,0
14198,45,Male,Undergraduate,Upwork,31261,34,4,2.900308754759427,3,3,4,1,1
14199,39,Female,High School,Freelancer,35753,47,3,2.800043067139304,4,4,3,1,1
14200,26,Male,Postgraduate,Freelancer,39065,41,2,3.4851107003366724,3,2,2,1,0
14201,22,Female,Postgraduate,Freelancer,36609,21,3,2.9935374460864623,3,2,2,1,0
14202,35,Female,Diploma,Upwork,29903,40,2,3.376065434241836,2,2,3,0,0
14203,39,Male,Diploma,Swiggy,20856,46,4,5.783360612660633,4,3,3,1,1
14204,40,Female,Postgraduate,Uber,21832,51,4,4.074849608775285,3,4,3,1,1
14205,45,Male,Diploma,Swiggy,40094,26,4,3.7275617498111457,4,3,3,1,1
14206,31,Female,Undergraduate,Upwork,46731,47,3,1.8765266575236559,3,4,3,1,1
14207,48,Female,High School,Swiggy,30017,37,2,2.4945088678724034,2,3,2,1,0
14208,30,Male,Postgraduate,Freelancer,29515,36,2,1.9414348127759646,2,3,2,1,0
14209,29,Female,Diploma,Uber,39326,25,3,1.5901286798457126,2,2,2,0,0
14210,31,Male,Postgraduate,Upwork,21918,22,2,2.089048354344194,2,2,2,0,0
14211,22,Female,Diploma,Swiggy,30919,47,4,4.314580738393989,4,3,4,0,1
14212,32,Male,Undergraduate,Uber,32675,53,2,3.6968317780367075,2,3,2,0,0
14213,34,Male,Undergraduate,Swiggy,23649,45,4,2.9346901404297396,3,4,4,1,1
14214,32,Other,Diploma,Upwork,34115,28,2,1.056344943327904,3,2,2,1,0
14215,48,Male,Postgraduate,Freelancer,30068,30,4,2.80100955673106,3,4,4,1,1
14216,43,Other,Diploma,Amazon Flex,33682,35,2,3.2522979726675176,2,3,2,0,0
14217,46,Male,Undergraduate,Upwork,27685,53,3,1.8992257280395608,3,4,3,0,1
14218,29,Male,Postgraduate,Freelancer,45728,49,3,3.2980498737349366,3,3,3,1,1
14219,45,Male,Postgraduate,Uber,41476,38,3,1.3815712652875298,2,2,2,1,0
14220,40,Other,Postgraduate,Freelancer,28668,24,4,5.634676207711381,4,4,4,0,1
14221,36,Male,High School,Freelancer,23645,41,4,2.0246610703650214,4,4,3,0,1
14222,47,Male,Diploma,Swiggy,34753,53,3,1.8943841280601037,2,2,2,1,0
14223,34,Male,Postgraduate,Upwork,33023,22,3,3.7327051711773125,4,3,3,1,1
14224,39,Male,Undergraduate,Upwork,31713,52,3,1.752788748520997,4,4,3,1,1
14225,39,Male,Undergraduate,Upwork,44998,53,4,2.9771226556756396,3,3,4,0,1
14226,41,Female,Undergraduate,Upwork,23318,35,4,0.9339059124528344,3,3,4,1,1
14227,32,Male,Undergraduate,Swiggy,36958,23,3,1.7387714098404592,4,4,4,0,1
14228,47,Male,Undergraduate,Freelancer,27511,34,3,4.320608644120345,3,3,3,1,1
14229,37,Female,Undergraduate,Freelancer,29414,54,3,4.0909288698664845,3,4,4,0,1
14230,23,Female,Undergraduate,Uber,32314,42,4,3.821691460376152,4,4,4,1,1
14231,48,Male,Undergraduate,Swiggy,25159,26,3,4.208952083651256,4,4,3,1,1
14232,28,Male,Postgraduate,Upwork,33997,39,3,2.877780444333075,4,4,3,1,1
14233,22,Male,Diploma,Swiggy,36178,29,2,1.6673604768952517,4,2,2,0,0
14234,43,Female,High School,Upwork,30384,53,2,2.5842344435506255,2,2,2,1,0
14235,25,Female,High School,Amazon Flex,31518,33,2,2.932835703996861,3,2,3,0,0
14236,44,Male,Postgraduate,Upwork,37854,36,3,3.1399254748168297,3,4,3,0,1
14237,24,Female,Undergraduate,Swiggy,30823,23,3,4.280207675858373,3,4,3,0,1
14238,43,Female,High School,Amazon Flex,43828,26,3,3.743915435403071,2,2,3,0,0
14239,41,Female,High School,Amazon Flex,27096,20,2,2.854101307415683,3,4,3,1,1
14240,32,Male,Postgraduate,Upwork,36498,24,3,3.1253300342210566,4,3,4,0,1
14241,32,Male,High School,Upwork,26273,46,2,2.4140217946692113,3,3,3,1,0
14242,43,Female,Undergraduate,Swiggy,38735,31,3,3.8690575086340693,4,4,3,1,1
14243,26,Male,Diploma,Freelancer,36392,52,3,2.9367236810275132,3,3,3,1,1
14244,49,Male,Diploma,Swiggy,36365,36,2,4.303962316337193,3,3,1,1,0
14245,29,Male,High School,Swiggy,33732,29,2,3.3566931521857386,3,2,2,0,0
14246,38,Female,Postgraduate,Uber,37108,41,2,4.117261952939744,3,3,1,1,0
14247,44,Male,Postgraduate,Swiggy,31363,45,3,3.518184628270444,3,4,4,0,1
14248,42,Male,Undergraduate,Amazon Flex,27739,44,3,3.3404654791407724,3,3,3,1,1
14249,26,Male,High School,Upwork,25568,43,4,3.1254171081244846,3,3,3,0,1
14250,32,Male,Postgraduate,Swiggy,24987,48,2,3.0124348370081155,2,3,2,1,0
14251,48,Male,Undergraduate,Freelancer,35096,43,4,4.025472832689108,3,3,4,1,1
14252,32,Female,Undergraduate,Upwork,35165,54,2,3.538437150975743,3,3,2,1,0
14253,30,Female,High School,Uber,28403,33,3,3.2134185125439405,2,3,3,0,0
14254,29,Female,High School,Amazon Flex,24797,48,4,4.792717381307871,4,3,4,0,1
14255,27,Female,Undergraduate,Swiggy,27657,24,4,3.933326198293042,3,4,3,0,1
14256,46,Female,Undergraduate,Upwork,33898,22,2,3.294159462103162,2,3,2,1,0
14257,34,Female,High School,Uber,39235,41,4,3.4034725570925763,4,3,3,1,1
14258,49,Male,Postgraduate,Swiggy,34280,47,4,2.9599137472630375,3,3,4,1,1
14259,37,Female,High School,Upwork,31874,41,3,3.2572841577242126,3,4,3,1,1
14260,43,Male,Postgraduate,Upwork,29030,40,3,1.1409930456951618,3,2,2,1,0
14261,32,Female,Diploma,Amazon Flex,55133,23,2,3.007942528191451,2,2,2,0,0
14262,24,Female,High School,Freelancer,25909,48,4,4.835938153879355,4,4,4,0,1
14263,38,Male,Undergraduate,Amazon Flex,34410,21,3,2.9061503726766906,3,2,4,1,1
14264,40,Female,Undergraduate,Amazon Flex,28498,53,3,3.9818551741753483,2,2,3,1,0
14265,35,Male,Diploma,Swiggy,19315,45,2,2.6068380708899173,3,2,3,0,0
14266,26,Male,Diploma,Swiggy,33660,50,2,1.8991809118070242,2,3,3,1,0
14267,39,Female,Diploma,Amazon Flex,38576,21,2,2.9016645279066937,3,2,2,0,0
14268,31,Male,High School,Upwork,35095,26,3,3.3657336965926,2,3,2,0,0
14269,27,Female,Postgraduate,Upwork,27538,29,3,1.786223489189306,2,3,3,1,1
14270,36,Female,Undergraduate,Freelancer,40553,22,3,2.9228819227546805,3,4,3,1,1
14271,49,Female,High School,Amazon Flex,37129,20,3,2.951923613219361,2,3,2,1,0
14272,34,Male,Postgraduate,Freelancer,24119,50,3,3.5909436405384905,3,4,4,1,1
14273,48,Female,Postgraduate,Freelancer,35406,43,3,2.929479987960157,4,4,3,0,1
14274,22,Female,Postgraduate,Uber,28159,42,4,3.164759619886047,4,5,3,1,1
14275,45,Female,Undergraduate,Uber,37322,51,4,4.285845757664475,4,4,3,1,1
14276,22,Female,High School,Uber,30037,33,4,2.6244711639132867,3,3,3,1,1
14277,32,Female,Postgraduate,Freelancer,30410,43,3,3.3296808280017944,4,3,3,1,1
14278,42,Female,Postgraduate,Upwork,32255,21,4,3.8042408717143292,4,4,4,1,1
14279,34,Female,Undergraduate,Swiggy,31649,21,3,2.488061538040226,4,3,4,1,1
14280,32,Male,Undergraduate,Uber,22596,35,3,2.97509089983468,3,3,2,1,1
14281,31,Male,Diploma,Uber,35209,37,4,2.6002176095992597,3,3,3,0,1
14282,30,Male,Undergraduate,Freelancer,22502,28,4,2.971252037128175,4,3,3,0,1
14283,28,Male,High School,Swiggy,38732,53,2,2.0639435317333885,3,2,2,0,0
14284,36,Female,High School,Upwork,37416,54,2,3.396098518023753,2,3,2,1,0
14285,44,Male,Postgraduate,Uber,45555,47,4,2.476026954613845,3,3,3,1,1
14286,41,Male,High School,Uber,44881,45,3,5.209706363978636,3,2,3,0,1
14287,33,Female,Postgraduate,Uber,39210,36,4,3.480198804856081,3,3,3,1,1
14288,24,Male,Undergraduate,Upwork,25361,46,4,2.5449958268809754,4,3,4,0,1
14289,23,Male,High School,Upwork,33432,22,3,3.864949170727693,4,3,3,0,1
14290,33,Male,Postgraduate,Upwork,28048,25,3,2.1818547487714643,4,3,4,0,1
14291,26,Female,Undergraduate,Uber,23283,26,4,4.020396344071204,4,3,4,1,1
14292,29,Male,Postgraduate,Amazon Flex,38929,37,4,2.694767338010357,4,3,3,0,1
14293,35,Other,Postgraduate,Upwork,25580,37,3,3.4477536654408096,1,3,2,0,0
14294,30,Female,Postgraduate,Uber,35723,53,3,1.2677689194270698,3,3,3,1,0
14295,40,Male,Undergraduate,Uber,37062,28,3,3.0514964766178507,3,4,3,1,1
14296,37,Male,High School,Uber,32284,42,3,5.431277645258584,4,3,3,1,1
14297,44,Male,Undergraduate,Uber,22659,33,3,4.60406277814722,4,4,3,0,1
14298,42,Male,Diploma,Amazon Flex,35716,53,2,1.8707956896288302,3,3,3,0,0
14299,25,Male,Undergraduate,Uber,34717,37,3,2.182738424661035,4,3,3,0,1
14300,32,Female,Undergraduate,Freelancer,28632,45,3,3.804479941079577,4,4,4,1,1
14301,30,Female,Postgraduate,Upwork,24587,21,2,2.465782072116694,2,3,2,1,0
14302,41,Female,High School,Uber,21835,27,3,2.9620399944777094,2,3,2,1,0
14303,28,Male,Diploma,Uber,30888,50,3,1.4432785995693302,3,3,4,1,1
14304,34,Female,Postgraduate,Upwork,29762,49,3,3.1130435064617963,3,3,2,1,0
14305,34,Male,Postgraduate,Freelancer,19983,39,2,1.3376901876325804,3,2,2,1,0
14306,44,Male,High School,Amazon Flex,35195,21,2,3.351382155257605,3,3,2,1,0
14307,37,Female,Diploma,Amazon Flex,20018,39,3,2.963854859092029,2,2,3,1,0
14308,27,Female,Undergraduate,Uber,34046,44,2,1.1244830501000513,2,3,2,1,0
14309,40,Female,High School,Freelancer,41198,30,3,3.458564447572375,4,3,4,1,1
14310,44,Female,Postgraduate,Swiggy,36875,29,2,2.486564453053554,2,2,3,1,0
14311,32,Male,Postgraduate,Uber,34284,37,3,3.4052380176519086,3,4,3,1,1
14312,41,Male,Postgraduate,Swiggy,35845,40,3,1.523231109487904,2,1,3,1,0
14313,43,Male,Postgraduate,Freelancer,19290,32,4,3.0081796844229145,4,3,3,1,1
14314,31,Male,Postgraduate,Upwork,39487,21,2,5.59657351119044,2,3,3,1,0
14315,35,Female,Postgraduate,Swiggy,28394,48,2,3.2653183084418873,2,2,2,1,0
14316,41,Male,Postgraduate,Upwork,35531,49,3,1.138061739495959,4,4,3,0,1
14317,22,Male,High School,Uber,43100,28,3,1.993356819046641,3,4,3,1,1
14318,22,Female,Diploma,Upwork,32417,44,3,3.2491675313341335,3,2,2,1,0
14319,27,Female,Diploma,Upwork,39030,50,2,2.9332464583854057,2,2,3,1,0
14320,36,Male,High School,Upwork,27367,47,4,3.340941756724235,3,3,4,1,1
14321,47,Male,High School,Uber,33184,34,4,1.297127042997627,4,4,4,1,1
14322,34,Other,High School,Freelancer,28549,21,2,2.5256313940105914,3,2,2,0,0
14323,23,Male,Undergraduate,Swiggy,42209,51,4,1.3691128891927011,3,4,3,1,1
14324,46,Male,Postgraduate,Upwork,28966,52,3,3.767188935484185,4,3,4,0,1
14325,42,Female,Postgraduate,Freelancer,24523,24,3,4.076453875151712,3,3,1,1,0
14326,38,Male,High School,Swiggy,28016,38,3,3.5733256343131967,2,3,2,0,0
14327,22,Male,Undergraduate,Uber,35891,40,4,3.819825148629331,4,3,4,0,1
14328,35,Female,Postgraduate,Freelancer,31547,52,3,2.789294826289856,4,4,3,0,1
14329,43,Other,Postgraduate,Upwork,24384,22,2,4.2747452579061616,2,2,2,0,0
14330,35,Female,Postgraduate,Swiggy,24127,28,4,4.2053852153377616,3,3,3,0,1
14331,28,Male,High School,Swiggy,33908,50,4,3.09006355284379,4,4,3,0,1
14332,43,Male,High School,Amazon Flex,44301,37,2,1.8222511326349824,2,3,2,1,0
14333,22,Other,Undergraduate,Freelancer,33415,52,3,3.6103698270964615,2,2,2,1,0
14334,32,Male,Diploma,Swiggy,17806,49,3,2.673710856625308,4,3,4,0,1
14335,23,Female,Postgraduate,Swiggy,39178,54,3,2.566290265821796,3,3,4,0,1
14336,40,Female,Postgraduate,Upwork,33010,30,4,2.380708766851397,4,3,3,1,1
14337,28,Male,Diploma,Freelancer,33276,46,4,3.2738951710350435,4,3,3,0,1
14338,33,Male,Postgraduate,Uber,31184,24,3,3.698035869977722,3,4,4,1,1
14339,28,Female,Diploma,Freelancer,32841,42,3,4.4700999218835955,3,3,4,1,1
14340,39,Male,High School,Swiggy,40604,33,3,6.538074438426166,2,3,2,0,0
14341,45,Male,Postgraduate,Freelancer,31656,51,4,2.7078032979854325,3,3,4,1,1
14342,35,Male,Postgraduate,Uber,35045,27,3,3.515180703572497,2,3,3,1,1
14343,27,Male,Diploma,Freelancer,30591,20,2,3.213308842090323,2,3,2,0,0
14344,37,Male,Postgraduate,Amazon Flex,23225,37,3,2.02027754388626,2,3,3,1,0
14345,36,Female,Undergraduate,Freelancer,21577,44,3,2.97885092786082,4,3,3,1,1
14346,25,Female,Postgraduate,Uber,33918,33,4,2.5418268061091847,3,3,4,0,1
14347,25,Male,Undergraduate,Uber,42155,21,3,3.8559131452311957,4,4,3,1,1
14348,37,Female,Postgraduate,Swiggy,32882,38,3,3.7883795678093293,2,3,2,1,0
14349,34,Female,Diploma,Swiggy,26864,49,2,3.231752231307518,3,3,2,0,0
14350,23,Male,Postgraduate,Freelancer,27270,32,3,3.2273916365223023,3,3,2,1,0
14351,35,Male,Diploma,Uber,29814,22,3,3.540111585178469,3,3,2,1,0
14352,23,Female,High School,Upwork,37639,46,4,2.355315285135023,3,3,3,1,1
14353,31,Female,Postgraduate,Upwork,30816,25,4,2.348417715681391,4,3,3,1,1
14354,47,Female,Diploma,Swiggy,25011,37,2,3.220169289625594,2,3,3,0,0
14355,40,Male,High School,Freelancer,27626,44,4,3.652700516740693,3,5,3,0,1
14356,37,Male,Diploma,Upwork,33696,37,3,1.321389544909498,2,3,3,1,0
14357,33,Female,High School,Swiggy,36928,48,3,3.4383438171304412,2,3,3,1,0
14358,27,Male,Postgraduate,Amazon Flex,32617,24,3,3.85651003243315,3,2,3,1,0
14359,40,Female,Diploma,Amazon Flex,42148,49,2,2.9188108472663457,2,2,2,1,0
14360,48,Female,High School,Swiggy,29865,34,2,1.4168569558816124,2,2,2,1,0
14361,46,Female,High School,Upwork,27143,24,3,3.414961434879418,4,3,4,1,1
14362,36,Female,Diploma,Amazon Flex,33160,39,3,2.419897599460847,2,3,3,1,0
14363,40,Female,Postgraduate,Uber,37938,39,3,3.5684231469924703,3,4,3,1,1
14364,39,Female,Diploma,Freelancer,27605,46,2,2.3385413680740132,3,3,2,0,0
14365,22,Female,Undergraduate,Swiggy,25440,52,4,2.9275302551826425,3,3,3,0,1
14366,45,Male,Postgraduate,Upwork,39836,35,4,2.9385469148143546,3,3,3,1,1
14367,23,Female,Postgraduate,Upwork,26741,32,3,1.1386685695617946,2,1,3,1,0
14368,44,Female,Postgraduate,Swiggy,28982,38,3,3.1873105009447857,2,2,2,1,0
14369,47,Male,High School,Swiggy,41353,24,2,2.8770320030103416,2,2,2,1,0
14370,25,Male,Postgraduate,Uber,23929,33,3,1.751449109744045,2,3,2,1,0
14371,41,Female,Diploma,Upwork,32734,42,4,3.5562107345229923,4,3,3,0,1
14372,27,Female,Diploma,Freelancer,30057,35,4,4.032567868226404,4,3,4,1,1
14373,39,Male,High School,Freelancer,26726,36,3,2.4336607337715943,2,2,2,1,0
14374,24,Male,Undergraduate,Freelancer,47735,47,3,1.8039260037468925,3,2,2,0,0
14375,22,Male,Diploma,Uber,24706,49,3,3.384943563244814,3,2,2,0,0
14376,49,Male,Undergraduate,Swiggy,32957,35,4,3.065597587162622,4,4,3,0,1
14377,48,Female,Diploma,Upwork,42719,36,2,5.674320681180673,2,2,2,0,0
14378,31,Female,Undergraduate,Amazon Flex,27495,50,2,4.192842066333216,2,3,3,0,0
14379,25,Male,Undergraduate,Swiggy,41450,26,1,2.0874938910557472,3,3,3,1,0
